Código UTA 2020;Código UTA 2010
301139945000033;301139945000033
301139945000012;301139945000012
301139945000020;301139945000020
301139945000022;301139945000022
140280182050000;140280182050000
820212231180000;820212231180000
141261092000090;141261092000090
141261092000049;141261092000049
141261092000057;141261092000057
141261092090000;141261092090000
141261092000039;141261092000039
141261092000084;141261092000084
064130413000009;064130413000009
064130413000012;064130413000012
064130413000011;064130413000011
064130413020000;064130413020000
064130413000007;064130413000007
064130413000002;064130413000002
064130413000004;064130413000004
064130413030000;064130413030000
064130413010000;064130413010000
064130413000001;064130413000001
064130413050000;064130413050000
064130413055000;064130413055000
064130413000014;064130413000014
064130413080000;064130413080000
064130413040000;064130413040000
064130413000006;064130413000006
064130413000010;064130413000010
064130413000016;064130413000016
064130413000017;064130413000017
064130413070000;064130413070000
064130413060000;064130413060000
064130413000003;064130413000003
860636112080000;860636112080000
141401337360000;141401337360000
141401337320000;141401337320000
180490084000104;180490084000104
180490084000066;180490084000066
180490084000107;180490084000107
180490084000021;180490084000021
180490084000029;180490084000029
180490084000108;180490084000108
180490084000010;180490084000010
180490084000100;180490084000100
180490084000101;180490084000101
180490084000088;180490084000088
180490084000051;180490084000051
180490084000110;180490084000110
180490084000036;180490084000036
180490084010000;180490084010000
180490084000041;180490084000041
180490084000018;180490084000018
180490084000048;180490084000048
180490084000016;180490084000016
180490084000032;180490084000032
180490084000089;180490084000089
180490084000081;180490084000081
180490084000073;180490084000073
180490084000072;180490084000072
180490084000007;180490084000007
180490084000085;180490084000085
180490084000079;180490084000079
180490084000105;180490084000105
180490084000042;180490084000042
180490084000112;180490084000112
180490084000019;180490084000019
180490084000001;180490084000001
180490084000114;180490084000114
180490084000025;180490084000025
020100001010001;020100001010001
020100001010006;020100001010006
020100001010005;020100001010005
020100001010004;020100001010004
020100001010003;020100001010003
020100001010002;020100001010002
340499112040000;340499112040000
420350266040000;420350266040000
700490049000007;700490049000007
700490049000138;700490049000138
700490049000110;700490049000110
700490049000002;700490049000002
700490049030000;700490049030000
700490049070000;700490049070000
700490049060000;700490049060000
700490049000076;700490049000076
700490049000107;700490049000107
700490049000069;700490049000069
700490049000106;700490049000106
700490049050000;700490049050000
700490049020000;700490049020000
700490049000073;700490049000073
700490049040000;700490049040000
700490049000074;700490049000074
700490049010000;700490049010000
700490049000132;700490049000132
060910091000001;060910091000001
060910091010005;060910091010005
060910091010007;060910091010007
060910091010004;060910091010004
060910091010006;060910091010006
060910091010009;060910091010009
060910091010010;060910091010010
060910091010008;060910091010008
060910091010001;060910091010001
060910091010002;060910091010002
060910091010003;060910091010003
340630259020000;340630259020000
620495210010000;620495210010000
620495210000006;620495210000006
620495210000033;620495210000033
820212357350000;820212357350000
820212357000019;820212357000019
821334142020000;821334142020000
901050119000080;901050119000080
901050119080000;901050119080000
901050119090000;901050119090000
901050119040000;901050119040000
901050119050000;901050119050000
901050119000070;901050119000070
860286035020000;860286035020000
181610406000019;181610406000019
181610406040000;181610406040000
181610406000030;181610406000030
301139955000080;301139955000080
301139955000051;301139955000051
301139955000073;301139955000073
820212266000042;820212266000042
740566189120000;740566189120000
300840343000095;300840343000095
300840343200000;300840343200000
141683176030000;141683176030000
820703176000037;820703176000037
100700175000180;100700175000180
100700175000048;100700175000048
100700175000153;100700175000153
100700175000181;100700175000181
100700175000081;100700175000081
100700175000039;100700175000039
100700175060000;100700175060000
100700175000172;100700175000172
100700175000167;100700175000167
100700175000143;100700175000143
100700175000040;100700175000040
100700175000105;100700175000105
100700175000189;100700175000189
100700175020000;100700175020000
100700175000035;100700175000035
100700175000156;100700175000156
100700175000186;100700175000186
100700175000102;100700175000102
100700175000135;100700175000135
100700175140000;100700175140000
100700175000070;100700175000070
100700175000175;100700175000175
100700175000038;100700175000038
100700175000108;100700175000108
100700175000169;100700175000169
100700175130000;100700175130000
100700175040000;100700175040000
100700175000093;100700175000093
100700175000073;100700175000073
100700175080000;100700175080000
100700175000059;100700175000059
100700175000184;100700175000184
100700175000115;100700175000115
100700175000144;100700175000144
100700175000182;100700175000182
100700175000147;100700175000147
100700175000043;100700175000043
100700175000042;100700175000042
100700175000173;100700175000173
100700175000049;100700175000049
100700175010000;100700175010000
100700175090000;100700175090000
100700175050000;100700175050000
100700175000187;100700175000187
100700175000046;100700175000046
100700175030000;100700175030000
100700175000050;100700175000050
100700175000094;100700175000094
100700175000177;100700175000177
100700175000179;100700175000179
100700175000176;100700175000176
300849710000079;300849710000079
220840259000016;220840259000016
220840259000010;220840259000010
220840259000043;220840259000043
220840259000031;220840259000031
220840259000086;220840259000086
220840259000014;220840259000014
220840259000096;220840259000096
220840259000107;220840259000107
220840259000066;220840259000066
220840259000039;220840259000039
220840259000033;220840259000033
220840259000097;220840259000097
220840259000089;220840259000089
220840259000026;220840259000026
