Nombre;Latitud;Longitud
BARRIO PINO AZUL;-39,0557374;-67,59353011
GENERAL ROCA;-39,02670252;-67,5748541
BARRIO EL PETROLEO;-39,06392702;-67,51201628
BARRIO LA COSTA;-39,07530706;-67,53922619
BARRIO LA RIBERA - BARRIO APYCAR;-39,07725881;-67,57949913
BARRIO MOSCONI;-39,0907184;-67,58986035
BARRIO LAS ANGUSTIAS;-39,02981121;-67,50099119
PASO CORDOVA;-39,11533304;-67,62649747
BARRIO FRONTERA;-39,07191632;-67,71291005
BARRIO CANALE;-39,06829633;-67,63892369
BARRIO MAR DEL PLATA;-39,08278731;-67,65239856
BARRIO CHACRA MONTE;-39,05164945;-67,63458535
PASO CORDOVA;-39,10775041;-67,6277075
SAN JUAN DE LA SIERRA;-27,77635404;-55,51370398
SANTA MARIA;-27,92928526;-55,41205665
LA CORITA;-27,88841156;-55,3552997
CASCABEL;-27,83448751;-55,53599332
ARROYO SANTA MARIA;-27,88963381;-55,42634391
CERRO MARTIRES;-27,81997472;-55,41381662
RAMADA PASO;-27,36592893;-58,30030875
LOS BERROS;-31,95145764;-68,65109413
COLONIA SAN ANTONIO;-32,02091413;-68,39270346
ESTACION COCHAGUAL;-31,96589984;-68,3650819
LAS LAGUNAS;-32,04437754;-68,37789902
GUANACACHE;-32,07538133;-68,58569506
VILLA MEDIA AGUA;-31,98100226;-68,42700292
CAÑADA HONDA;-31,98505274;-68,54819114
PEDERNAL;-31,9950077;-68,75908749
CIENAGUITA;-32,07633813;-68,69076258
COLONIA FISCAL;-31,90274373;-68,46965887
SAN CARLOS;-32,10222748;-68,4595344
DIVISADERO;-32,01049844;-68,6904861
PUNTA DEL MEDANO;-31,89460433;-68,41831049
TRES ESQUINAS;-32,06010502;-68,43005973
MONTEVIDEO;-23,05371475;-63,45210266
EL SILENCIO;-22,8040905;-63,45289612
SAN JOSE;-22,9203186;-63,67900848
EL PESCADITO;-22,94614901;-63,28542805
LAS CANTORAS;-22,93475342;-63,66915131
EL ARENAL;-22,94187719;-63,53444376
GENERAL BALLIVIAN;-22,92761052;-63,85229344
LAS CATAS;-23,03301048;-63,24105072
LAS PALMAS;-23,01815224;-63,62919998
LA BOLSA;-23,01903534;-63,35682297
EL RETIRO;-22,92417145;-63,42043686
LA SALVACION;-22,94936562;-63,48360825
RIO SECO;-22,85911942;-64,13615418
EL CAMPAMENTO;-22,89887047;-63,43241882
EL CASTIGADO;-22,83764603;-63,6745082
CAMPO LIBRE;-23,04166222;-63,30831909
EL TRASLADO;-22,72022973;-63,13280684
LA CURTIEMBRE;-22,92214775;-63,21884918
LOS DESMONTES;-22,83055496;-63,50593185
EL BREAL;-22,884552;-63,2445488
CAMPO EL TIGRE;-23,05122185;-63,4662056
EL TENIENTE;-23,03969002;-63,22526932
COLONIA DOS HERMANOS NORTE;-30,58228317;-62,07183775
COLONIA MONTE GRANDE;-31,10214322;-62,38992414
COLONIA MIRAMAR;-30,74984129;-62,14307277
COLONIA LAS PALMERAS;-31,82678159;-62,39170902
COLONIA GENERAL DEHEZA;-31,63058899;-63,04440108
LA COLONIAL;-31,22367096;-62,61117554
CAMPO CALLERIO;-31,99490167;-62,73843331
COLONIA 10 DE JULIO;-30,527376;-62,11421823
COLONIA EL SAUCE;-31,57135774;-62,12430341
COLONIA BEIRO ESTE;-30,70572944;-61,90398753
COLONIA FREYRE NORESTE;-31,11703116;-62,01490108
COLONIA MAUNIER NORTE;-30,54662581;-62,17347502
COLONIA PALO LABRADO;-31,05851274;-62,03481476
COLONIA MADRESELVA;-31,06228404;-62,58701049
CAMPO LAS VIBORAS;-31,56178125;-62,61913341
COLONIA MAUNIER CENTRO;-30,59059893;-62,12991581
ARROYO DE LOS LEONES;-31,3699899;-63,064191
CAMPO LOPEZ;-31,6839987;-62,6896332
COLONIA EL MILAGRO OESTE;-31,4574204;-62,3704698
CAMPO LA SALADA;-31,78957648;-62,96369605
COLONIA FRONTERA SUR;-31,1769764;-62,78191218
EL PORVENIR;-31,46424866;-62,18712235
EL DESQUITE;-31,13362059;-62,60917914
COLONIA LA TRINCHERA;-31,07831234;-62,49605807
COLONIA SANTA RITA;-31,1947836;-62,2556998
LA QUEMADA-TRANSITO;-31,3196608;-63,1860712
LAS CAÑITAS;-31,3078643;-62,9245273
COLONIA MILESSI;-30,83505565;-62,1398577
COLONIA NUEVA FRANCIA;-31,48857274;-62,64570531
COLONIA CEFERINA;-31,04112671;-62,12959263
ARROYO DE ALVAREZ;-31,56261826;-63,17669678
CAMPO LOS PORTEÑOS;-31,3044978;-62,5721664
SAN ANTONIO;-31,50604448;-62,82111651
PAMPA DEL MERCADO;-31,3797105;-63,1554629
COLONIA EUGENIA;-31,1690907;-62,35004573
COLONIA MAUNIER SUR;-30,69061448;-62,12006702
COLONIA MONTE TALA;-31,04719073;-62,86178296
PLAYA GRANDE;-30,9183094;-62,7745879
TRINCHERA;-31,94726219;-62,81973288
CAMPO 25 DE MAYO;-31,8802223;-62,82391804
COLONIA EL TRABAJO;-31,3303504;-62,3775935
CAMPO LAVALLE;-31,6202014;-62,1759261
ABRA DEL MANZANO;-31,23400374;-62,74066613
COLONIA FREYRE NOROESTE;-31,116876;-62,1324773
COLONIA SAN RAFAEL;-31,11510468;-62,83176422
COLONIA SEVERINA;-31,15325261;-62,71153998
JERONIMO CORTES;-30,97852557;-62,50337591
SAN BARTOLOME;-31,03185272;-62,05761719
COLONIA FRONTERA NORTE;-31,10835257;-62,76501367
COLONIA EL MILAGRO ESTE;-31,51907811;-62,34174837
COLONIA LAVARELLO;-31,02579968;-61,95372048
SANTA ROSA;-31,02115631;-61,94962692
FRONTERA NORTE;-31,1079898;-62,7645712
COLONIA DOS HERMANOS;-30,62588512;-62,03233487
LOS QUEBRACHITOS;-31,3117894;-63,2164266
CAMPO LOS TERCERANOS;-31,85304253;-62,5318477
PUNTA DEL AGUA;-31,32767796;-63,01042444
CAMPO LOS ZORROS;-31,4688918;-62,7007234
COLONIA AMALIA;-31,3044208;-62,2818843
COLONIA LA TAPERITA;-31,67225547;-62,59175435
LAS DELICIAS;-31,56871173;-62,88205546
LA CORTADERA;-31,4906958;-62,91368006
COLONIA UNIDAD;-31,48558841;-62,25956471
CABITUYO;-31,29529989;-63,12592326
LA VICTORIA;-31,44287499;-62,77812963
ESTACION KILOMETRO 581;-31,3936802;-62,7391896
EL PINO;-31,94382743;-62,63624882
PUERTA LOS MONTES;-30,9298467;-62,5968954
CAMPO LA SOLEDAD;-31,74644086;-62,71987479
COLONIA NUEVA UDINE;-31,07432983;-62,32780827
LOMA DE LOS INDIOS;-30,9570372;-62,7060184
COLONIA COYUNDA;-31,1790509;-62,9539772
COLONIA BEIRO NORTE;-30,65084173;-61,94750706
LA TOSCANITA;-31,6889096;-62,78279213
PLAZA BRUNO;-31,5384064;-63,1843446
COLONIA LAS LOMAS;-31,4868381;-62,9951541
POZO SALADO;-31,19038872;-63,12278679
POZO DEL MORTERO;-31,62895094;-62,78330864
ESTANCIA EL PUMA;-35,40253094;-64,65214438
EL TALA;-35,35391749;-64,92458264
INGENIERO LUIGGI;-35,38375044;-64,4685686
EL SALITRAL;-38,9226799;-70,10254669
LONCO LUAN;-38,89816541;-70,08074068
ZAPALA;-38,89616873;-70,06685453
CAMPO GRANDE;-24,65698427;-62,05954015
EL PARAISO;-24,72847939;-61,88385391
NUEVA POBLACION;-24,967553;-61,36579377
ALTO ALEGRE;-24,90951304;-61,38733217
PASO DE LOS LIBRES;-25,39033699;-62,17136383
GENERAL ROCA;-25,5130305;-61,97884349
POZO DEL SAPO;-24,9826929;-61,51544745
POZO EL TOBA;-24,92930599;-61,51209844
LAGUNA ARAUJO;-24,91357875;-61,48903195
LA SALVACION;-25,38385675;-61,57341843
EL PALO SANTO 2;-24,9113532;-62,24717208
POZO DEL MATACO;-24,7900881;-61,85691072
LA ENSENADA;-24,8240741;-61,65476411
SAN JUANCITO;-24,47026426;-62,26931225
MONTEVIDEO;-24,56639883;-62,15135018
LA FLOJERA;-24,81315231;-61,81608963
LA FIDELIDAD;-25,17009625;-61,35247166
EL TRIUNFO;-24,65452471;-62,42602432
SANTA MARIA;-25,37292741;-62,0259331
M. KOLBAS;-25,46168007;-61,62168875
SANTO DOMINGO;-24,85159683;-61,6567688
EL PALO SANTO;-24,87422445;-61,6810602
POZO DE LOS SURIS;-25,04446015;-61,445333
POZO DEL GATO;-24,77106104;-61,82264531
SANTO TOMAS;-24,78532739;-62,49749972
POZO DEL GRIS;-24,90826607;-61,60177612
EL POLENON;-24,95024446;-61,4637475
LA ENTRADA;-24,6743525;-61,95805819
LOS MADREJONES;-24,45676581;-62,32539962
EL RECREO;-24,60849703;-62,06833134
PALO FLOJAL;-24,99623927;-61,47339431
LA NACION;-24,63228827;-62,11855718
BAJOS DE ALVARADO;-24,6087749;-62,13802862
LA MESADA;-24,84676269;-61,61920393
CALIFORNIA;-24,39543533;-62,32383347
EL ATENTO;-24,94232129;-61,48548552
LA FORTUNA;-24,64795236;-61,99397961
LA BARRACA;-24,91240354;-61,58060916
POZO DEL SALADO;-25,09417196;-61,38844033
POZO LA OSCA;-24,915905;-61,66210938
LAS BLANCAS;-24,53082848;-62,23401642
FUERTE ESPERANZA;-25,15606006;-61,84241043
NUEVO;-24,92919951;-61,49338486
ESPINILLO;-31,7924159;-60,31068902
LA CAÑADA;-27,72765881;-63,7176686
CERRO CONDOR;-43,42331987;-69,16409235
CANQUEL;-44,46556091;-68,47408295
TORO HOSCO;-44,29738236;-69,37818146
EL PAJARITO;-43,80327855;-69,28432955
EL SOMBRERO;-44,14828023;-68,24911645
CHALACEA;-30,75457073;-63,56822659
POZO DEL MORO;-30,85699016;-63,5788252
SACANTA;-31,66330357;-63,04532121
MALBRAN;-29,33521106;-62,33147946
LOS JURIES;-28,44847559;-62,03359808
BALSA;-34,8260525;-61,6627452
LA DOROTEA;-35,1017207;-61,840618
CUARTEL II;-34,88829;-61,51177
SANTA MARTA;-34,7174964;-61,4040771
LA ESMERALDA;-35,2223494;-61,3952019
PASICOTT;-35,050625;-62,0253114
CARLOS SALAS;-35,39136629;-61,99491023
CUARTEL V;-34,7724649;-61,5188075
SANTA MARIA;-35,2590482;-61,4549895
EL MORITO;-35,0620745;-61,5556419
LOS AROMITOS;-35,1413228;-61,8561391
CORONEL MARTINEZ DE HOZ;-35,33218172;-61,61408517
LA VICTORIA;-35,25043;-62,02121
EL TRIUNFO;-35,08822108;-61,51633332
ARENAZA;-34,9846043;-61,7729117
SAN FRANCISCO;-35,0046396;-61,8873757
CUARTEL VI;-34,83951;-61,19181
LA CONCORDIA;-35,4176356;-61,9086918
LA PERGAMINERA;-34,7878702;-61,309629
LINCOLN;-34,86904222;-61,52916497
CUARTEL III;-34,85549362;-61,55947257
13 DE ABRIL;-35,4981702;-61,8064882
ESTACION SAN JUAN;-34,6535799;-61,7428713
ROBERTS;-35,14408757;-61,97078595
TRIUNVIRATO;-34,67583798;-61,46570871
CUARTEL IV;-34,9201194;-61,4565265
ACCESO RICALDI;-34,882546;-61,4959208
SAN GREGORIO;-35,28807759;-61,77863182
LA ARGENTINA;-35,1499887;-62,1032704
LA DELIA;-35,1622494;-61,5685849
BERMUDEZ;-34,69660471;-61,32501288
ESTACION LA UNION;-35,46827;-61,68506
BAYAUCA;-34,87105113;-61,28954515
PASTEUR;-35,14263863;-62,2439029
VIGILANCIA;-35,1117805;-61,6766855
LAS TOSCAS;-35,3649873;-61,80554855
SAN SEBASTIAN;-53,30008569;-68,45806768
ESTANCIA SARA;-53,43329589;-68,18325818
CULLEN;-52,88412863;-68,44878312
EL PARAMO;-53,05964279;-68,25376129
MAYU SUMAJ;-31,46686464;-64,54276348
RINCON YURUBI;-28,4048435;-58,3102563
SANTA ELVIRA;-28,34894;-58,28314001
TATACUA;-28,37207484;-58,32528966
COLONIA TATACUA;-28,37381277;-58,31827233
VILLA MARIA;-32,41208361;-63,24999512
VILLA ALBERTINA;-32,4342176;-63,18445865
LAS PLAYAS;-32,41807938;-63,20928192
LOS SAUCES;-30,73633432;-64,68256809
SAN MARCOS SIERRA;-30,78034206;-64,64685151
LA BANDA;-30,76285922;-64,64598393
LA CLORINDA;-31,15350373;-60,50387783
CAYASTACITO;-31,11500716;-60,58140039
LA CONSTANCIA;-32,0111351;-64,98696899
SAN JAVIER Y YACANTO;-32,02665186;-65,02755223
COUNTRY SAN ISIDRO;-31,30553364;-64,24801693
LA MORADA;-31,30507267;-64,26258441
VILLA ALLENDE;-31,29220676;-64,29500778
COUNTRY CHACRAS DE LA VILLA;-31,29823107;-64,23714165
SAN FERNANDO;-31,27240372;-64,38270569
SIR LEONARD;-31,38966795;-59,50321238
MEDIA LUNA;-34,7967747;-62,4456913
PORVENIR;-34,95222922;-62,21742299
ESTACION LA CHACRA;-34,8160765;-62,5310431
SALALE;-34,9523238;-62,3843193
LOS ANDES;-34,94188;-62,55341
SAN CARLOS;-35,04768719;-62,18853462
ANCALO;-34,81670709;-62,44968298
NUEVA SUIZA;-35,08795166;-62,25522995
FLORENTINO AMEGHINO;-34,8466777;-62,46715758
CUARTO LUNA;-34,74718586;-62,47517687
ESTACION LA ISLETA;-35,0229292;-62,4370122
EDUARDO COSTA;-34,8176828;-62,3329409
BLAQUIER;-34,63566163;-62,47868213
NICOLAS BRUZZONE;-34,4382295;-64,33837073
GRUTLY NORTE;-31,176505;-61,086359
HIPATIA;-31,12825187;-61,03276768
EL RINCON;-35,99495316;-57,98107147
LA FLORIDA;-35,8522606;-57,7599514
LA RINCONADA;-35,74231856;-58,00699853
MONASTERIO;-35,7670641;-57,9182592
EL DESTINO;-35,9496526;-58,0011362
LA JOSEFINA;-35,8630249;-58,0608427
LA BELEN;-35,8216495;-57,9567808
ATILIO PESSAGNO;-35,7994728;-57,7845844
MANUEL J. COBO - LEZAMA;-35,87482487;-57,89642268
EL ARBOLITO;-35,94136048;-58,01046374
PUERTO PILCOMAYO;-25,36881317;-57,6524943
CLORINDA;-25,29216128;-57,71780911
RETIRO;-34,58842434;-58,37593591
MONSERRAT;-34,61268808;-58,37965205
SAN NICOLAS;-34,60366832;-58,38051433
PUERTO MADERO;-34,60921619;-58,35638092
CONSTITUCION;-34,62504786;-58,38438723
SAN TELMO;-34,62152001;-58,37154539
LAS PLUMAS;-43,72239796;-67,28699567
COLONIA NUEVA MONTEVIDEO;-32,49653366;-58,96134594
ROCAMORA;-32,34597296;-58,96974541
ESTANCIA LA ESTRELLA;-32,4727254;-59,03495732
COLONIA ALMADA;-32,29129824;-58,98744896
FLORENTINO AMEGHINO;-43,698741;-66,472951
DIQUE FLORENTINO AMEGHINO;-43,70328475;-66,47940032
BELLA VISTA;-25,54190063;-59,05233765
LOMA SENES;-25,82844294;-59,23256161
COLONIA 15;-25,63019;-59,49431
CAMPO ALEGRE;-25,33263397;-58,85718536
COLONIA RIGONATO;-25,75733288;-59,35677957
CAMPO SAN RAFAEL;-26,27641811;-59,01695147
EL CORRALITO;-25,68748003;-59,06027813
LOMA DEL QUEBRANTO;-25,69870608;-58,72375017
COLONIA RODA;-25,99541741;-59,57049128
9 DE JULIO;-25,5645932;-59,10290413
LOTE 219;-26,23033;-59,30503
LA TOMASA;-25,54323959;-58,88755417
MONTE LINDO;-25,4769656;-58,75731273
SAN JOSE;-25,58677864;-59,22399521
CAMPO HARDY;-26,14734728;-59,49225586
COLONIA 5 DE OCTUBRE;-25,84436906;-59,33524378
LA LOMITA;-25,69871;-58,72375
LA PICADITA;-26,04029462;-59,16248857
SOLEDAD;-25,96383858;-59,06148148
EL PIQUETE;-25,53357982;-58,92827456
LA SARITA;-25,59155083;-59,41959763
COLONIA EL COMIENZO;-25,58999489;-59,34917098
COLONIA SANTA CRUZ;-25,47118921;-58,62920289
KILOMETRO 224;-26,14694579;-59,42349458
COLONIA LA DISCIPLINA;-25,78545;-59,31028
FELDMAN;-26,08432007;-59,00515366
EL RESGUARDO;-25,38680264;-59,16970052
CASCO CUE;-25,76792401;-59,13688839
EL QUEBRANTO;-25,6359539;-58,7536583
COLONIA EL ALBA;-26,32425162;-59,23631603
SANTA MARIA;-25,57141304;-58,64596558
EL SALADILLO;-26,10054899;-59,0536207
AGENTE LEGUIZAMON;-26,33060184;-59,07221849
LA CAROLINA;-25,66967583;-59,07494354
COLONIA PAMPA VILLANUEVA;-26,28089;-59,32325
LA DORA;-25,88507843;-59,46570969
COLONIA LOMA SENES;-25,868628;-59,219663
ZORRILLA CUE;-26,23783112;-59,01750565
COLONIA EL DESAGUADERO;-26,32083399;-59,29222601
PRINCICH;-25,65890312;-58,82850266
FRANCHI;-25,82766342;-59,03811646
EL ALGARROBO;-25,62070084;-59,13724518
LA SIRENA;-26,10958857;-59,25449077
COLONIA LAS LOMITAS;-25,69869007;-58,72373692
MERCEDES CUE;-26,25651537;-59,06942706
COLONIA EL ZAPALLITO;-26,12287271;-59,34355528
ACOSTA;-26,00391769;-59,29149628
COSTA RIACHO ALAZAN;-26,32141351;-59,05126289
EL IBAGAY;-25,40868995;-58,98695286
SANTA ANA;-25,78121376;-58,93015671
COLONIA EL OLVIDO;-26,05625477;-58,96378692
CENTRO FORESTAL PIRANE;-25,71542572;-59,22571913
POTRERO OCULTO;-25,34921837;-59,19717789
POTRERO NORTE;-25,762484;-59,456567
EL GATO;-26,16786509;-58,93643375
COLONIA ITATI;-26,21780481;-59,01245971
LA VICTORIA;-25,67231941;-58,61484528
COLONIA EL PALMAR;-25,85384497;-59,16035303
COLONIA EL PROGRESO;-25,51227001;-59,40006842
EL SALADO;-25,90068;-59,2888
SAN LUIS;-25,38039207;-58,93632889
LOTE 9;-25,9557376;-59,51023523
COPO BLANCO;-25,55842538;-59,27340839
MURUA;-25,69289482;-59,65099644
COLONIA LA UNION;-26,19480069;-59,31731342
LA FLORESTA;-26,11597231;-59,46194589
KILOMETRO 210;-26,25643739;-59,35513488
MONTE QUEMADO;-25,86873207;-59,2705914
EL INDIO;-25,90963936;-59,06531906
KILOMETRO 142;-26,32647031;-59,06585386
COLONIA ESPERANZA;-26,17877104;-58,97957884
LA LOMA;-25,47755703;-58,75721223
EL BOSQUECILLO;-25,78534781;-59,43423314
EL POI;-26,0214526;-59,32480689
COLONIA WEITZEL;-26,13616462;-59,54398669
LOTE 11;-25,78673786;-59,46639131
SOLDADO EDMUNDO SOSA;-26,3404064;-58,97835592
LOTE 108 LADRILLERIA;-26,28898606;-59,34917033
COLONIA EL CHAJA;-26,14933455;-58,95326503
ISLA TOLDO;-25,38966751;-59,0138855
EL COATI;-25,72169688;-59,62613505
LOTE 17-LEGUA A;-26,10513384;-59,40908868
RACEDO ESCOBAR;-26,0121704;-59,65193916
COLONIA EL RINCON;-26,10925447;-59,0938536
SAN PEDRO;-25,89922333;-58,99847794
SAN MARTIN;-25,20841217;-59,09952545
COLONIA J. FINK;-31,20293553;-58,62410643
DISTRITO CHAÑAR;-31,26244576;-58,67215656
MOREIRA;-31,12485834;-58,57723927
ARROYO CHAÑAR;-31,17064368;-58,73335303
CORRALITO;-24,98027;-65,72701
EL PUCARA;-24,94025;-65,55468
VILLA MERCEDES (FINCA);-24,97159944;-65,58037819
CERRO NEGRO DE TIRAO;-24,99223268;-65,86211678
LA MERCED DE ARRIBA;-24,85863512;-65,5345075
CARABAJAL;-25,00993729;-65,5945816
ROSARIO DE LERMA;-24,97800055;-65,58043162
LA MERCED DEL ENCON;-24,87096461;-65,56076047
EL TIMBO;-24,99913;-65,55712
SAN BERNARDO;-23,8409709;-65,29808427
VOLCAN;-23,91387268;-65,46309868
BARCENA;-23,96947419;-65,44647765
CHILCAYOC;-23,93888;-65,47229
CUAY GRANDE;-28,66671372;-56,28971863
LOS BRETES;-28,56119827;-56,11142284
VIROCAY;-28,28218378;-55,95109446
SANTO TOME;-28,55115882;-56,04208628
GOMEZ CUE;-28,31584474;-56,52952813
CUAY CHICO;-28,72726822;-56,42219544
SAN GABRIEL;-28,71252251;-56,24879462
CORONEL DESIDERIO SOSA;-28,21431611;-56,11577559
CONCEPCION;-27,97343516;-56,37675047
ESTANCIA SAN PEDRO;-28,15913269;-56,70216786
GAMBAI;-28,5710864;-56,08105713
GALARZA;-28,10097468;-56,67266312
ESTACION CAZA PAVA;-28,28799466;-56,10812079
ATALAYA;-28,51878167;-56,05544289
COLONIA GOBERNADOR RUIZ;-28,52019613;-56,05592323
LAUREL;-28,19490101;-56,24807067
HORMIGUERO;-28,59442405;-56,03450806
LA LUCILA;-30,41966353;-61,00330731
NELSON;-31,26707545;-60,76213554
MANUCHO;-31,2691825;-60,8137961
IRIONDO;-31,3145945;-60,7577537
RINCON DE AVILA;-31,3244949;-60,8671338
LOTE 3;-27,34423628;-60,51690421
LOTE 25;-27,66486844;-60,27511443
LOTE 23;-27,6898819;-60,48209051
SAMUHU;-27,52222542;-60,39417461
LOTE 14;-27,25204807;-60,51610474
LOTE 8;-27,37767386;-60,42713022
LOTE 4;-27,35329318;-60,4155442
MARIA JUANA;-31,67662757;-61,75360098
LA CRUZ;-32,30340557;-64,48310897
PUERTO NARANJITO;-27,01123177;-55,28446927
COLONIA NARANJITO;-27,00694084;-55,29091644
COLONIA POLANA;-26,9810475;-55,31706855
DIQUE CHICO;-31,75185205;-64,36276431
LAS BANDURRIAS;-32,19918997;-61,49279405
CAMPO CASTRO;-32,28177515;-61,52469721
RELMO;-36,25738379;-63,4481302
EL CAJON;-27,05367006;-66,90389215
PAPA CHACRA;-27,01031023;-66,89875846
HUASI CIENAGA;-27,00796305;-66,86616845
CULAMPAJA;-26,99963238;-66,96599956
CUESTA DE VICUÑA PAMPA;-26,9770944;-66,91097766
ZARCITO;-26,98627281;-66,97080231
LA CUESTA;-26,97838783;-66,90283203
MINAS DE CULAMPAJA;-26,95562513;-66,97384971
CORRAL QUEMADO;-27,14582662;-66,94187721
RODEO GERVAN;-26,97208037;-66,83686238
MALENA;-33,48934109;-64,43200081
CARRASCO;-31,33725715;-59,55765763
DESTACAMENTO DECEPCION;-62,97533233;-60,6982227
BASE BELGRANO II;-77,87400886;-34,62656011
DESTACAMENTO PETREL;-63,47790326;-56,22814623
BASE ESPERANZA;-63,39739289;-56,99732246
DESTACAMENTO MELCHIOR;-64,32560595;-62,97636577
BASE SAN MARTIN;-68,13007032;-67,1013295
BASE PRIMAVERA;-64,15580231;-60,95507405
BASE BROWN;-64,89534815;-62,87053782
BASE ORCADAS;-60,7378173;-44,73766002
DESTACAMENTO CAMARA;-62,59434966;-59,91905363
BASE MATIENZO;-64,97586202;-60,07067912
BASE MARAMBIO;-64,24061406;-56,62509596
BASE CARLINI;-62,23836931;-58,66754358
ALDEA SAN ANTONIO;-31,85379784;-60,17254601
PASO MEDINA;-30,92512703;-59,55971146
EL CHAÑAR;-30,81108238;-59,56862229
MOLINO PUBLICO;-30,84102396;-59,62763801
LA SELVA;-30,88838394;-59,62033949
ESTAQUITAS;-30,811082;-59,568622
COLONIA BUENA VISTA;-30,8518802;-59,50512275
MBOCAYA;-28,00845784;-57,60123356
SANTA BARBARA;-28,10438924;-57,64984958
SANTA SIXTA;-28,04124451;-57,47140504
COLONIA MADARIAGA;-28,07369614;-57,66338348
CURUZU LAUREL;-27,93546677;-57,50367357
SAN NICOLAS;-28,12789536;-57,43137361
SAN MIGUEL;-27,99477351;-57,59195398
SILVERO CUE;-28,05631721;-57,62440556
ROQUE CUE;-27,89562607;-57,36624529
PUNTA DEL AGUA;-32,57542818;-63,81015809
SERRANO;-34,4699819;-63,53755953
WHEELWRIGHT;-33,79429428;-61,21144095
MERCEDITAS;-33,96019745;-61,30797195
VILLA DEL PLATA;-33,12717696;-60,70902823
VILLA AMELIA;-33,17719291;-60,66772973
PRIMERA ANGOSTURA;-40,46083832;-63,78098297
POZO SALADO;-41,01784881;-64,14039331
MONTE BAGUAL;-40,5513143;-63,59953032
ZANJON DE OYUELA;-40,67735291;-63,41635132
SAUCE BLANCO;-40,51791763;-63,6534195
BAHIA CREEK;-41,09542359;-63,90922409
LOTEO COSTA DE RIO;-40,87229772;-62,91466358
LA LOBERIA;-41,15410089;-63,12348004
LA ENSENADA;-41,11223984;-63,34925079
SAN CLEMENTE;-31,71665465;-64,62658691
PASO DE LA PAMPA;-31,75081043;-64,63733541
TENIENTE BERDINA;-27,05003479;-65,48758314
EL TALITA;-32,09995028;-59,38050648
MACIA;-32,17244139;-59,39867871
PICO TRUNCADO;-46,79389812;-67,95757049
COLONIA MARINA;-31,24850663;-62,36396456
CAMPO LA CHANTADA;-33,14010595;-63,60036983
CAMPO MAYOL;-33,75246598;-63,58941925
COLONIA LA LEGUA;-33,4388734;-63,2088361
COLONIA DOLORES;-32,76009992;-63,95725678
COLONIA ALTO VERDE;-33,30043885;-63,80995908
BARRETO;-33,3160107;-63,2538219
COLONIA CAMPO ALBANO;-33,2895128;-63,1411171
LA CREMERIA;-33,3794051;-63,3742781
CAMPO SAN JUAN;-33,21278669;-63,56267375
COLONIA MAIPU;-33,47035328;-63,43821066
CAMPO LA ZULEMA;-32,9223884;-63,53723522
MANANTIALES;-33,5267564;-63,3154622
COLONIA MARIA ANGELINA;-32,9438313;-63,7423645
COLONIA SANTO TOMA;-32,70556367;-63,79665245
OLMOS;-33,50157929;-63,16695786
CAMPO ANCHORENA;-32,9947178;-63,41489971
COLONIA SANTA CLARA;-33,4751102;-63,81283325
COLONIA LA FLORIDA;-32,84985445;-63,58065298
PAVIN;-33,6553191;-63,7732713
COLONIA LA MONONA;-33,826388;-63,6408586
COLONIA LAS MERCEDITAS;-33,15771373;-63,67833686
COLONIA GRANJA LA CELINA;-33,4915046;-63,2388524
COLONIA SAN JOSE;-33,4575855;-63,6803348
COLONIA SANTA PAULA;-32,93846532;-63,90165096
VALLE AZUL;-39,14048275;-66,72856417
VILLA CONCEPCION DEL TIO;-31,3224689;-62,81447458
VILLA SOLDATI;-34,66546884;-58,44652253
VILLA RIACHUELO;-34,69189553;-58,46325194
VILLA LUGANO;-34,67499358;-58,47616299
QUETA;-22,67947;-65,97212
CASABINDO;-22,94390523;-66,02873304
RUMI CRUZ;-22,78299;-65,53514
SAUZALITO;-22,93206062;-65,73971367
TAMBILLOS;-22,88957497;-65,96301377
PASAJES;-22,78183018;-65,7965589
ORATORIO;-22,92445374;-65,73638916
QUINILICAN;-22,97091866;-65,73339081
RACHAITE;-22,84839199;-66,16150062
MIRAFLORES DE LA CANDELARIA;-22,8300314;-65,87354383
SAN JOSE;-22,79004288;-66,44138336
ENCRUCIJADA;-22,88567543;-66,45825195
SANTA ROSA;-22,64805;-65,84292
AGUA CHICA;-22,93513489;-65,75363922
OJO DE AGUA;-22,94523621;-66,34163666
AGUA CALIENTE DE LA PUNA;-22,84146227;-66,07927857
SAYATE;-22,88455359;-65,81104492
COCHINOCA;-22,74190054;-65,89729251
ABRA PAMPA;-22,72156977;-65,69321375
TABLADITAS;-22,74796608;-65,59148512
DONCELLAS;-22,82596413;-66,03969218
COLONIA BREMEN;-33,46349722;-62,73238512
VICTORICA;-36,20485937;-65,44037527
CARHUE NIYEO;-42,84112549;-68,45661163
TAQUETREN;-42,52301407;-69,3934021
